contractor_id,date
737,2020-03-02
737,2020-03-03
737,2020-03-05
737,2020-03-09
737,2020-03-10
737,2020-03-12
887,2020-04-13
887,2020-04-14
887,2020-04-15
887,2020-04-16
887,2020-04-30
782,2020-04-10
782,2020-04-24
782,2020-04-27
893,2020-04-10
893,2020-04-17
545,2019-11-15
545,2019-11-16
545,2019-11-29
545,2019-11-30
545,2019-12-07
545,2019-12-14
545,2019-12-20
545,2019-12-21
545,2020-01-04
545,2020-01-09
545,2020-01-11
545,2020-01-16
545,2020-01-18
545,2020-01-23
545,2020-01-25
545,2020-01-30
545,2020-02-01
545,2020-02-14
545,2020-02-20
545,2020-02-21
545,2020-02-22
545,2020-02-27
545,2020-02-28
545,2020-02-29
545,2020-03-10
545,2020-03-11
545,2020-03-12
891,2020-04-06
891,2020-04-07
891,2020-04-08
891,2020-04-09
891,2020-04-10
891,2020-04-13
891,2020-04-14
891,2020-04-15
891,2020-04-16
891,2020-04-17
891,2020-04-20
891,2020-04-21
891,2020-04-22
891,2020-04-23
891,2020-04-24
891,2020-04-27
891,2020-04-28
891,2020-04-29
891,2020-04-30
891,2020-05-01
891,2020-05-02
105,2019-11-25
105,2019-11-26
817,2020-04-06
817,2020-04-08
817,2020-04-10
817,2020-04-13
817,2020-04-15
817,2020-04-17
817,2020-04-20
817,2020-04-22
817,2020-04-24
817,2020-04-27
817,2020-04-29
817,2020-05-01
585,2020-04-06
585,2020-04-13
585,2020-04-20
120,2020-04-08
120,2020-04-15
120,2020-04-22
120,2020-04-29
152,2019-11-16
152,2019-11-19
152,2019-11-20
152,2019-11-21
152,2019-11-22
152,2019-11-23
152,2019-11-29
152,2019-11-30
152,2019-12-02
152,2019-12-03
152,2019-12-04
152,2019-12-06
152,2019-12-07
152,2019-12-08
152,2019-12-09
152,2019-12-10
152,2019-12-11
152,2019-12-12
152,2019-12-13
152,2019-12-14
152,2019-12-21
152,2019-12-24
152,2019-12-25
152,2019-12-26
152,2019-12-27
152,2019-12-28
152,2019-12-31
152,2020-01-01
152,2020-01-02
152,2020-01-03
152,2020-01-04
152,2020-01-05
152,2020-01-06
152,2020-01-07
152,2020-01-08
152,2020-01-09
152,2020-01-10
152,2020-01-11
152,2020-01-15
152,2020-01-16
152,2020-01-17
152,2020-01-18
152,2020-01-23
152,2020-01-24
152,2020-01-25
152,2020-01-29
152,2020-01-30
152,2020-01-31
152,2020-02-01
152,2020-02-02
152,2020-02-03
152,2020-02-04
152,2020-02-05
152,2020-02-06
152,2020-02-07
152,2020-02-08
152,2020-02-19
152,2020-02-20
152,2020-02-21
152,2020-02-22
152,2020-02-23
152,2020-02-24
152,2020-02-25
152,2020-02-26
152,2020-02-27
152,2020-02-28
152,2020-02-29
152,2020-03-07
152,2020-03-08
152,2020-03-11
152,2020-03-14
152,2020-04-05
152,2020-04-06
152,2020-04-07
152,2020-04-08
152,2020-04-09
152,2020-04-10
152,2020-04-11
152,2020-04-15
152,2020-04-16
152,2020-04-17
152,2020-04-18
152,2020-04-26
152,2020-04-27
152,2020-04-28
152,2020-04-29
152,2020-04-30
152,2020-05-01
152,2020-05-02
443,2020-03-08
443,2020-03-09
443,2020-03-10
443,2020-03-11
443,2020-03-12
443,2020-03-13
443,2020-03-14
443,2020-04-05
443,2020-04-06
443,2020-04-07
443,2020-04-08
443,2020-04-09
443,2020-04-10
443,2020-04-11
443,2020-04-12
443,2020-04-13
443,2020-04-14
443,2020-04-15
443,2020-04-16
443,2020-04-17
443,2020-04-18
443,2020-04-19
443,2020-04-20
443,2020-04-21
443,2020-04-22
443,2020-04-23
443,2020-04-24
443,2020-04-25
443,2020-04-26
443,2020-04-27
443,2020-04-28
443,2020-04-29
443,2020-04-30
443,2020-05-01
443,2020-05-02
840,2020-04-06
840,2020-04-13
840,2020-04-20
840,2020-04-27
861,2020-04-06
861,2020-04-07
861,2020-04-08
861,2020-04-09
861,2020-04-10
861,2020-04-11
861,2020-04-13
861,2020-04-14
861,2020-04-15
861,2020-04-16
861,2020-04-17
861,2020-04-18
861,2020-04-20
861,2020-04-21
861,2020-04-22
861,2020-04-23
861,2020-04-24
861,2020-04-25
861,2020-04-27
861,2020-04-28
861,2020-04-29
861,2020-04-30
861,2020-05-01
861,2020-05-02
456,2019-12-09
456,2020-01-06
456,2020-01-13
456,2020-01-27
456,2020-02-03
456,2020-02-17
456,2020-02-24
456,2020-03-02
456,2020-03-09
764,2019-11-10
764,2019-11-11
764,2019-11-12
764,2019-11-13
764,2019-11-14
764,2019-11-15
764,2019-11-16
764,2019-11-19
764,2019-11-20
764,2019-11-21
764,2019-11-22
764,2019-11-23
764,2019-11-24
764,2019-11-25
764,2019-11-26
764,2019-11-27
764,2019-11-28
764,2019-11-29
764,2019-11-30
764,2019-12-06
764,2019-12-07
764,2019-12-08
764,2019-12-09
764,2019-12-10
764,2019-12-11
764,2019-12-12
764,2019-12-13
764,2019-12-14
764,2019-12-21
764,2019-12-22
764,2019-12-23
764,2019-12-26
764,2019-12-27
764,2019-12-28
764,2019-12-29
764,2019-12-30
764,2019-12-31
764,2020-01-01
764,2020-01-02
764,2020-01-03
764,2020-01-04
764,2020-01-06
764,2020-01-07
764,2020-01-08
764,2020-01-09
764,2020-01-10
764,2020-01-11
764,2020-01-12
764,2020-01-13
764,2020-01-14
764,2020-01-15
764,2020-01-16
764,2020-01-17
764,2020-01-18
764,2020-01-21
764,2020-01-22
764,2020-01-23
764,2020-01-24
764,2020-01-25
764,2020-01-26
764,2020-01-27
764,2020-01-28
764,2020-01-29
764,2020-01-30
764,2020-01-31
764,2020-02-01
764,2020-02-05
764,2020-02-06
764,2020-02-07
764,2020-02-08
764,2020-02-09
764,2020-02-10
764,2020-02-11
764,2020-02-12
764,2020-02-13
764,2020-02-14
764,2020-02-15
764,2020-02-19
764,2020-02-20
764,2020-02-21
764,2020-02-22
764,2020-02-23
764,2020-02-24
764,2020-02-25
764,2020-02-26
764,2020-02-27
764,2020-02-28
764,2020-02-29
764,2020-03-05
764,2020-03-06
764,2020-03-07
764,2020-03-08
764,2020-03-09
764,2020-03-10
764,2020-03-11
764,2020-03-12
764,2020-03-13
764,2020-03-14
764,2020-04-08
764,2020-04-09
764,2020-04-10
764,2020-04-11
764,2020-04-12
764,2020-04-13
764,2020-04-14
764,2020-04-15
764,2020-04-16
764,2020-04-17
764,2020-04-18
764,2020-04-19
764,2020-04-20
764,2020-04-21
764,2020-04-22
764,2020-04-23
764,2020-04-24
764,2020-04-25
764,2020-04-26
764,2020-04-27
764,2020-04-28
764,2020-04-29
764,2020-04-30
764,2020-05-01
764,2020-05-02
747,2020-01-08
747,2020-01-09
747,2020-01-14
747,2020-01-15
747,2020-01-16
747,2020-01-21
747,2020-01-22
747,2020-01-23
126,2019-11-12
126,2019-11-14
126,2019-11-21
126,2019-12-03
126,2019-12-05
126,2019-12-17
126,2019-12-19
126,2020-01-21
126,2020-01-23
898,2019-11-11
898,2019-11-12
898,2019-11-14
898,2019-11-18
898,2019-11-19
898,2019-11-21
898,2019-11-23
898,2019-11-25
898,2019-12-02
898,2019-12-03
898,2019-12-05
898,2019-12-12
898,2019-12-16
898,2019-12-19
898,2020-01-06
898,2020-01-07
898,2020-01-13
898,2020-01-14
898,2020-01-20
898,2020-01-27
898,2020-01-28
898,2020-02-03
898,2020-02-04
898,2020-02-06
737,2020-04-13
737,2020-04-14
737,2020-04-15
737,2020-04-17
737,2020-04-20
737,2020-04-21
737,2020-04-22
737,2020-04-24
737,2020-04-27
737,2020-04-28
737,2020-04-29
737,2020-05-01
833,2020-04-08
833,2020-04-15
833,2020-04-22
833,2020-04-29
897,2019-11-07
897,2019-11-08
897,2019-11-11
897,2019-11-22
897,2019-11-26
897,2019-11-27
897,2019-11-29
897,2019-12-02
897,2019-12-03
897,2019-12-04
897,2019-12-12
897,2019-12-17
897,2019-12-18
897,2019-12-19
897,2020-01-03
897,2020-01-07
897,2020-01-08
897,2020-01-09
897,2020-01-10
897,2020-01-14
897,2020-01-15
897,2020-01-16
897,2020-01-17
897,2020-01-20
897,2020-01-21
897,2020-01-22
897,2020-01-23
897,2020-01-29
897,2020-01-30
897,2020-02-03
897,2020-02-04
897,2020-02-05
897,2020-02-06
897,2020-02-12
897,2020-02-13
897,2020-02-14
897,2020-02-20
897,2020-02-21
897,2020-02-24
897,2020-02-25
897,2020-02-26
897,2020-02-28
897,2020-03-05
897,2020-03-06
897,2020-03-16
897,2020-03-19
897,2020-03-20
897,2020-04-20
897,2020-04-21
897,2020-04-22
897,2020-04-23
897,2020-04-24
897,2020-04-27
897,2020-04-28
897,2020-04-29
897,2020-04-30
897,2020-05-01
433,2020-04-08
433,2020-04-11
433,2020-04-15
433,2020-04-18
433,2020-04-22
433,2020-04-25
433,2020-04-29
433,2020-05-02
900,2019-11-16
900,2019-11-20
900,2019-11-23
900,2019-11-27
900,2019-11-30
900,2019-12-03
900,2019-12-04
900,2019-12-05
900,2019-12-06
900,2019-12-07
900,2019-12-13
900,2019-12-14
900,2019-12-17
900,2019-12-18
900,2019-12-19
900,2019-12-20
900,2019-12-21
900,2019-12-23
900,2019-12-24
900,2019-12-27
900,2019-12-28
900,2020-01-02
900,2020-01-03
900,2020-01-04
900,2020-01-06
900,2020-01-08
900,2020-01-11
900,2020-01-15
900,2020-01-17
900,2020-01-18
900,2020-01-22
900,2020-01-24
900,2020-01-25
900,2020-01-29
900,2020-01-30
900,2020-01-31
900,2020-02-01
900,2020-02-05
900,2020-02-07
900,2020-02-08
900,2020-02-12
900,2020-02-14
900,2020-02-15
900,2020-02-21
900,2020-02-22
900,2020-02-26
900,2020-02-28
900,2020-02-29
900,2020-03-06
900,2020-03-07
900,2020-03-13
900,2020-03-14
900,2020-03-18
900,2020-03-20
900,2020-03-21
900,2020-03-25
900,2020-03-27
900,2020-03-28
900,2020-03-30
900,2020-03-31
900,2020-04-01
900,2020-04-02
900,2020-04-03
900,2020-04-04
900,2020-04-08
900,2020-04-10
900,2020-04-11
900,2020-04-15
900,2020-04-17
900,2020-04-18
900,2020-04-22
900,2020-04-24
900,2020-04-25
900,2020-04-29
272,2019-11-14
272,2019-11-15
272,2019-11-21
272,2019-12-05
272,2019-12-19
272,2019-12-31
272,2020-01-07
272,2020-01-16
272,2020-01-23
272,2020-01-30
272,2020-02-06
272,2020-02-11
272,2020-02-20
272,2020-04-09
272,2020-04-16
272,2020-04-17
272,2020-04-23
272,2020-05-01
742,2019-11-25
742,2019-12-10
742,2019-12-13
742,2019-12-17
742,2020-01-10
742,2020-01-16
742,2020-01-21
742,2020-01-23
742,2020-01-27
742,2020-01-30
742,2020-03-03
742,2020-03-10
742,2020-04-06
82,2020-04-07
82,2020-04-08
82,2020-04-09
82,2020-04-14
82,2020-04-15
82,2020-04-16
82,2020-04-23
82,2020-04-28
82,2020-04-29
82,2020-04-30
213,2020-04-09
213,2020-04-11
213,2020-04-16
213,2020-04-17
213,2020-04-18
213,2020-04-23
213,2020-04-25
213,2020-04-30
213,2020-05-02
81,2020-04-05
81,2020-04-06
81,2020-04-07
81,2020-04-08
81,2020-04-09
81,2020-04-10
81,2020-04-11
81,2020-04-12
81,2020-04-13
81,2020-04-14
81,2020-04-15
81,2020-04-16
81,2020-04-17
81,2020-04-18
81,2020-04-19
81,2020-04-20
81,2020-04-21
81,2020-04-22
81,2020-04-23
81,2020-04-24
81,2020-04-25
81,2020-04-27
81,2020-04-28
81,2020-04-29
81,2020-04-30
81,2020-05-01
81,2020-05-02
84,2020-04-06
84,2020-04-07
84,2020-04-08
84,2020-04-09
84,2020-04-10
84,2020-04-11
84,2020-04-13
84,2020-04-14
84,2020-04-15
84,2020-04-16
84,2020-04-17
84,2020-04-18
84,2020-04-20
84,2020-04-21
84,2020-04-22
84,2020-04-23
84,2020-04-24
84,2020-04-25
84,2020-04-27
84,2020-04-28
84,2020-04-29
84,2020-04-30
835,2020-04-08
835,2020-04-11
835,2020-04-15
835,2020-04-18
835,2020-04-22
835,2020-04-25
835,2020-04-29
835,2020-05-02
184,2020-04-05
184,2020-04-06
184,2020-04-07
184,2020-04-08
184,2020-04-09
184,2020-04-10
184,2020-04-11
184,2020-04-12
184,2020-04-13
184,2020-04-14
184,2020-04-15
184,2020-04-16
184,2020-04-17
184,2020-04-18
899,2019-11-23
899,2019-12-13
899,2019-12-14
899,2019-12-20
899,2019-12-21
899,2020-01-10
899,2020-01-11
899,2020-01-17
899,2020-01-18
899,2020-01-24
899,2020-01-25
899,2020-02-07
899,2020-02-08
899,2020-02-14
899,2020-02-15
899,2020-02-21
899,2020-02-22
899,2020-02-28
899,2020-02-29
899,2020-04-24
899,2020-04-25
202,2020-04-10
202,2020-04-11
202,2020-04-17
202,2020-04-18
202,2020-04-24
202,2020-04-25
202,2020-05-01
202,2020-05-02
885,2020-04-06
885,2020-04-07
885,2020-04-08
885,2020-04-09
885,2020-04-13
885,2020-04-14
885,2020-04-15
885,2020-04-16
885,2020-04-20
885,2020-04-21
885,2020-04-22
885,2020-04-23
885,2020-04-27
885,2020-04-28
885,2020-04-29
885,2020-04-30
321,2020-04-06
321,2020-04-14
321,2020-04-15
321,2020-04-16
321,2020-04-24
321,2020-05-01
87,2020-04-06
87,2020-04-07
87,2020-04-08
87,2020-04-09
87,2020-04-10
87,2020-04-11
87,2020-04-13
87,2020-04-14
87,2020-04-15
87,2020-04-16
87,2020-04-17
87,2020-04-18
87,2020-04-20
87,2020-04-21
87,2020-04-22
87,2020-04-23
87,2020-04-24
87,2020-04-28
87,2020-04-29
87,2020-04-30
63,2020-04-10
63,2020-04-11
63,2020-04-17
63,2020-04-18
63,2020-04-24
63,2020-04-25
63,2020-05-01
63,2020-05-02
686,2020-04-07
686,2020-04-14
686,2020-04-21
686,2020-04-28
866,2020-04-06
866,2020-04-07
866,2020-04-08
866,2020-04-09
866,2020-04-10
866,2020-04-13
866,2020-04-14
866,2020-04-15
866,2020-04-16
866,2020-04-17
866,2020-04-20
866,2020-04-21
866,2020-04-22
866,2020-04-23
866,2020-04-24
866,2020-04-27
866,2020-04-28
866,2020-04-29
866,2020-04-30
689,2020-04-05
689,2020-04-06
689,2020-04-07
689,2020-04-08
689,2020-04-09
689,2020-04-10
689,2020-04-11
689,2020-04-15
689,2020-04-16
689,2020-04-17
689,2020-04-18
689,2020-04-19
689,2020-04-20
689,2020-04-21
689,2020-04-22
689,2020-04-23
689,2020-04-24
689,2020-04-25
689,2020-04-30
689,2020-05-01
689,2020-05-02
343,2019-11-20
343,2019-11-27
343,2019-12-04
343,2019-12-11
343,2019-12-18
343,2019-12-25
343,2020-01-23
343,2020-01-24
343,2020-01-25
343,2020-01-26
343,2020-01-27
343,2020-01-28
343,2020-01-29
343,2020-01-30
343,2020-01-31
343,2020-02-01
343,2020-02-02
343,2020-02-03
343,2020-02-04
343,2020-02-05
343,2020-02-06
343,2020-02-07
343,2020-02-08
343,2020-02-09
343,2020-02-10
343,2020-02-11
343,2020-02-12
343,2020-02-13
343,2020-02-14
343,2020-02-15
343,2020-02-16
343,2020-02-17
343,2020-02-18
343,2020-02-19
343,2020-02-20
343,2020-02-21
343,2020-02-22
343,2020-03-02
343,2020-03-03
343,2020-03-04
343,2020-03-05
343,2020-03-06
343,2020-03-09
343,2020-03-10
343,2020-03-11
343,2020-03-12
343,2020-03-13
343,2020-03-16
343,2020-03-17
343,2020-03-18
343,2020-03-19
343,2020-03-20
343,2020-03-23
343,2020-03-24
343,2020-03-25
343,2020-03-26
343,2020-03-27
343,2020-03-30
343,2020-03-31
810,2020-04-11
810,2020-04-18
810,2020-04-25
810,2020-05-02
910,2019-12-27
910,2020-01-04
910,2020-02-07
910,2020-02-08
910,2020-02-15
910,2020-04-04
910,2020-04-11
910,2020-04-18
910,2020-04-25
910,2020-05-02
842,2019-12-04
842,2019-12-11
828,2020-03-19
828,2020-03-21
828,2020-03-22
828,2020-03-28
828,2020-03-29
828,2020-04-03
828,2020-04-04
828,2020-04-05
828,2020-04-11
828,2020-04-12
828,2020-04-18
828,2020-04-19
828,2020-04-25
828,2020-04-26
828,2020-05-02
673,2020-01-09
673,2020-01-10
673,2020-01-11
673,2020-01-16
673,2020-01-17
673,2020-01-18
673,2020-01-23
673,2020-01-24
673,2020-01-25
673,2020-01-30
673,2020-01-31
673,2020-02-01
673,2020-02-06
673,2020-02-07
673,2020-02-08
673,2020-02-13
673,2020-02-14
673,2020-02-15
673,2020-02-20
673,2020-02-21
673,2020-02-22
673,2020-02-27
673,2020-02-28
673,2020-02-29
673,2020-03-05
673,2020-03-06
673,2020-03-07
673,2020-03-12
673,2020-03-13
673,2020-03-14
673,2020-03-19
673,2020-03-20
673,2020-03-21
673,2020-03-26
673,2020-03-27
673,2020-03-28
673,2020-04-02
673,2020-04-03
673,2020-04-04
673,2020-04-09
673,2020-04-10
673,2020-04-11
673,2020-04-16
673,2020-04-17
673,2020-04-18
673,2020-04-23
673,2020-04-24
673,2020-04-25
673,2020-04-30
673,2020-05-01
673,2020-05-02
52,2020-03-02
52,2020-03-06
52,2020-03-07
52,2020-03-09
52,2020-03-13
52,2020-03-14
52,2020-03-16
52,2020-03-20
52,2020-03-21
52,2020-03-23
52,2020-03-27
52,2020-03-28
52,2020-04-03
52,2020-04-04
52,2020-04-06
52,2020-04-10
52,2020-04-11
52,2020-04-13
52,2020-04-17
52,2020-04-18
52,2020-04-20
52,2020-04-24
52,2020-04-25
52,2020-05-01
52,2020-05-02
895,2019-12-05
895,2019-12-06
895,2019-12-11
895,2019-12-12
895,2019-12-13
895,2019-12-17
895,2019-12-18
895,2019-12-19
895,2019-12-20
895,2020-01-21
895,2020-01-22
895,2020-01-23
895,2020-01-24
895,2020-01-28
895,2020-01-29
895,2020-01-30
895,2020-01-31
895,2020-02-12
895,2020-02-13
895,2020-02-26
895,2020-02-27
895,2020-02-28
895,2020-03-03
895,2020-03-04
895,2020-03-05
895,2020-03-06
895,2020-03-10
895,2020-03-11
895,2020-03-12
895,2020-03-13
895,2020-03-17
895,2020-03-18
909,2019-11-26
909,2019-11-29
909,2019-12-10
909,2019-12-17
909,2019-12-28
909,2020-01-16
909,2020-01-17
909,2020-01-18
909,2020-01-20
909,2020-01-21
909,2020-01-28
909,2020-02-18
909,2020-03-03
909,2020-03-10
909,2020-03-17
909,2020-03-31
235,2019-12-05
235,2019-12-11
235,2019-12-12
235,2020-03-10
256,2020-02-03
256,2020-02-04
256,2020-02-05
256,2020-02-06
256,2020-02-07
256,2020-02-08
256,2020-02-15
256,2020-02-22
256,2020-02-29
256,2020-03-07
256,2020-03-14
256,2020-03-21
256,2020-03-28
924,2019-11-26
924,2019-12-06
924,2019-12-14
924,2019-12-16
924,2019-12-21
924,2019-12-28
924,2020-01-08
924,2020-01-21
924,2020-01-22
924,2020-01-31
928,2019-12-20
928,2019-12-22
928,2019-12-23
928,2019-12-24
928,2019-12-26
928,2019-12-27
928,2019-12-30
928,2019-12-31
928,2020-01-02
928,2020-01-06
928,2020-01-07
928,2020-01-08
928,2020-01-09
928,2020-01-13
928,2020-01-14
928,2020-01-15
928,2020-01-16
928,2020-01-20
928,2020-01-21
928,2020-01-23
928,2020-01-31
928,2020-02-03
928,2020-02-04
928,2020-02-06
928,2020-02-07
928,2020-02-14
928,2020-02-18
928,2020-02-19
928,2020-02-20
928,2020-02-21
928,2020-02-25
928,2020-02-26
928,2020-02-27
928,2020-02-28
928,2020-03-03
928,2020-03-04
928,2020-03-05
928,2020-03-06
928,2020-03-09
928,2020-03-10
928,2020-03-11
928,2020-03-12
928,2020-03-13
928,2020-03-17
928,2020-03-18
928,2020-03-19
928,2020-03-20
928,2020-03-23
928,2020-03-24
928,2020-03-25
928,2020-03-26
928,2020-03-27
928,2020-04-01
928,2020-04-02
928,2020-04-03
928,2020-04-06
928,2020-04-07
928,2020-04-08
928,2020-04-09
928,2020-04-10
928,2020-04-16
928,2020-04-17
928,2020-04-20
928,2020-04-21
928,2020-04-22
928,2020-04-23
928,2020-04-24
928,2020-04-27
928,2020-04-28
928,2020-04-29
928,2020-04-30
928,2020-05-01
213,2020-05-07
213,2020-05-08
213,2020-05-09
673,2020-05-07
673,2020-05-08
673,2020-05-09
673,2020-05-14
673,2020-05-15
673,2020-05-16
673,2020-05-21
673,2020-05-22
673,2020-05-23
673,2020-05-28
673,2020-05-29
673,2020-05-30
673,2020-06-04
673,2020-06-05
673,2020-06-06
245,2020-05-22
245,2020-05-29
928,2020-05-11
928,2020-05-12
928,2020-05-13
928,2020-05-14
928,2020-05-18
928,2020-05-19
928,2020-05-20
928,2020-05-21
928,2020-05-27
928,2020-05-28
928,2020-06-01
928,2020-06-02
928,2020-06-03
928,2020-06-04
152,2020-05-03
152,2020-05-04
152,2020-05-05
152,2020-05-06
152,2020-05-07
152,2020-05-08
152,2020-05-09
152,2020-05-12
152,2020-05-13
152,2020-05-14
152,2020-05-15
152,2020-05-16
152,2020-05-20
152,2020-05-21
152,2020-05-27
152,2020-05-28
152,2020-06-03
152,2020-06-04
817,2020-05-08
817,2020-05-11
817,2020-05-13
817,2020-05-15
817,2020-05-18
817,2020-05-20
817,2020-06-01
81,2020-05-03
81,2020-05-04
81,2020-05-05
81,2020-05-06
81,2020-05-07
81,2020-05-08
81,2020-05-09
81,2020-05-15
81,2020-05-16
81,2020-05-18
81,2020-05-19
81,2020-05-20
81,2020-05-21
81,2020-05-22
81,2020-05-23
81,2020-05-29
81,2020-05-30
81,2020-05-31
81,2020-06-01
81,2020-06-02
81,2020-06-03
81,2020-06-04
81,2020-06-05
81,2020-06-06
321,2020-05-29
321,2020-05-30
321,2020-06-01
115,2019-12-06
115,2019-12-09
115,2019-12-10
115,2019-12-16
115,2019-12-17
900,2020-05-18
900,2020-05-19
900,2020-05-20
900,2020-05-21
900,2020-05-22
900,2020-05-25
900,2020-05-26
900,2020-05-27
900,2020-05-28
900,2020-05-29
900,2020-06-01
900,2020-06-02
900,2020-06-03
900,2020-06-04
900,2020-06-05
82,2020-05-05
82,2020-05-06
82,2020-05-07
82,2020-05-12
82,2020-05-13
82,2020-05-14
82,2020-05-19
82,2020-05-20
82,2020-05-21
82,2020-05-26
82,2020-05-27
82,2020-05-28
402,2020-05-15
402,2020-05-22
402,2020-05-29
402,2020-06-05
899,2020-05-08
899,2020-05-09
899,2020-05-15
899,2020-05-16
899,2020-05-22
899,2020-05-23
899,2020-06-05
899,2020-06-06
272,2020-05-07
272,2020-05-14
272,2020-05-21
272,2020-05-26
272,2020-05-28
689,2020-05-03
689,2020-05-04
689,2020-05-05
689,2020-05-06
689,2020-05-07
689,2020-05-08
689,2020-05-09
689,2020-05-15
689,2020-05-16
689,2020-05-17
689,2020-05-18
689,2020-05-19
689,2020-05-20
689,2020-05-21
689,2020-05-22
689,2020-05-23
689,2020-05-29
689,2020-05-30
689,2020-05-31
689,2020-06-01
689,2020-06-02
689,2020-06-03
689,2020-06-04
689,2020-06-06
63,2020-05-08
63,2020-05-09
63,2020-05-15
63,2020-05-16
63,2020-05-22
63,2020-05-23
63,2020-05-29
63,2020-05-30
202,2020-05-08
202,2020-05-09
202,2020-05-15
202,2020-05-16
202,2020-05-22
202,2020-05-23
202,2020-05-29
202,2020-05-30
202,2020-06-04
202,2020-06-05
202,2020-06-06
84,2020-05-11
84,2020-05-12
84,2020-05-13
84,2020-05-14
84,2020-05-15
84,2020-05-18
84,2020-05-19
84,2020-05-20
84,2020-05-21
84,2020-05-22
84,2020-05-27
84,2020-05-28
84,2020-05-29
84,2020-06-01
84,2020-06-02
84,2020-06-03
84,2020-06-04
84,2020-06-05
545,2020-06-03
545,2020-06-04
545,2020-06-05
456,2020-05-04
456,2020-05-18
456,2020-05-25
443,2020-05-08
443,2020-05-09
443,2020-05-10
443,2020-05-11
443,2020-05-12
443,2020-05-13
443,2020-05-14
443,2020-05-15
443,2020-05-16
443,2020-05-17
443,2020-05-18
443,2020-05-19
443,2020-05-21
443,2020-05-22
443,2020-05-23
443,2020-05-26
443,2020-05-27
443,2020-05-28
443,2020-05-29
443,2020-05-30
443,2020-05-31
443,2020-06-01
443,2020-06-02
443,2020-06-03
443,2020-06-04
443,2020-06-05
443,2020-06-06
917,2019-12-14
917,2019-12-21
917,2019-12-26
917,2019-12-27
917,2019-12-28
917,2020-01-11
917,2020-01-18
917,2020-01-25
917,2020-02-01
917,2020-02-08
917,2020-02-15
917,2020-02-22
917,2020-02-29
917,2020-03-07
917,2020-03-14
917,2020-03-23
917,2020-03-24
917,2020-03-25
917,2020-03-26
917,2020-03-27
917,2020-04-04
764,2020-05-07
764,2020-05-08
764,2020-05-09
764,2020-05-10
764,2020-05-11
764,2020-05-12
764,2020-05-13
764,2020-05-14
764,2020-05-15
764,2020-05-16
764,2020-05-22
764,2020-05-23
764,2020-05-24
764,2020-05-25
764,2020-05-26
764,2020-05-27
764,2020-05-28
764,2020-05-29
764,2020-05-30
764,2020-06-06
891,2020-05-09
891,2020-05-11
891,2020-05-12
891,2020-05-13
891,2020-05-14
891,2020-05-15
891,2020-05-18
891,2020-05-19
891,2020-05-20
891,2020-05-21
891,2020-05-22
891,2020-06-01
891,2020-06-02
891,2020-06-03
891,2020-06-04
891,2020-06-05
810,2020-05-09
810,2020-05-15
810,2020-05-16
810,2020-05-18
810,2020-05-22
810,2020-05-23
810,2020-05-29
810,2020-05-30
810,2020-06-05
810,2020-06-06
878,2020-06-05
927,2020-01-24
927,2020-01-25
927,2020-02-07
927,2020-02-08
927,2020-02-14
927,2020-02-15
927,2020-02-21
927,2020-02-28
927,2020-02-29
927,2020-03-06
927,2020-03-07
927,2020-03-13
927,2020-03-14
927,2020-03-27
927,2020-03-28
927,2020-04-03
927,2020-04-04
927,2020-04-10
927,2020-04-11
927,2020-04-17
927,2020-04-24
927,2020-04-25
927,2020-05-18
927,2020-05-19
927,2020-05-20
927,2020-05-21
927,2020-05-22
927,2020-05-23
927,2020-05-25
927,2020-05-26
927,2020-05-27
927,2020-05-28
927,2020-05-29
927,2020-05-30
927,2020-06-03
927,2020-06-04
927,2020-06-05
927,2020-06-06
52,2020-05-04
52,2020-05-05
52,2020-05-06
52,2020-05-07
52,2020-05-08
52,2020-05-09
52,2020-05-14
52,2020-05-15
52,2020-05-16
52,2020-05-18
52,2020-05-19
52,2020-05-20
52,2020-05-21
52,2020-05-22
52,2020-05-23
52,2020-05-25
52,2020-05-26
52,2020-05-27
52,2020-05-28
52,2020-05-29
52,2020-05-30
52,2020-06-01
52,2020-06-02
52,2020-06-03
52,2020-06-04
52,2020-06-05
52,2020-06-06
187,2020-01-06
187,2020-01-13
187,2020-01-20
187,2020-01-27
840,2020-05-11
840,2020-05-18
840,2020-05-25
840,2020-06-01
835,2020-05-06
835,2020-05-09
835,2020-05-25
835,2020-05-29
835,2020-06-05
835,2020-06-06
782,2020-06-02
782,2020-06-05
898,2020-05-04
898,2020-05-07
898,2020-05-11
898,2020-05-14
898,2020-05-18
898,2020-05-21
897,2020-05-04
897,2020-05-05
897,2020-05-06
897,2020-05-07
897,2020-05-11
897,2020-05-12
897,2020-05-13
897,2020-05-14
897,2020-05-18
897,2020-05-19
897,2020-05-20
897,2020-05-21
897,2020-05-25
897,2020-05-26
897,2020-05-27
897,2020-05-28
737,2020-05-04
737,2020-05-05
737,2020-05-06
737,2020-05-08
737,2020-05-11
737,2020-05-12
737,2020-05-13
737,2020-05-15
737,2020-05-18
737,2020-05-19
737,2020-05-20
737,2020-05-22
737,2020-05-25
737,2020-05-26
737,2020-05-27
737,2020-05-29
737,2020-06-01
737,2020-06-02
737,2020-06-04
433,2020-05-06
433,2020-05-09
433,2020-05-13
433,2020-05-16
433,2020-05-20
433,2020-05-23
433,2020-05-27
433,2020-05-30
433,2020-06-03
48,2020-05-22
48,2020-05-29
48,2020-06-05
866,2020-05-23
